epoch,loss,val_loss
0,0.18995904922485352,0.0735969990491867
1,0.11150337755680084,0.03602741286158562
2,0.05505955219268799,0.014180160127580166
3,0.022548167034983635,0.012969656847417355
4,0.01383922528475523,0.017907090485095978
5,0.014029468409717083,0.013362008146941662
6,0.011986042372882366,0.009779850952327251
7,0.011496791616082191,0.009338513016700745
8,0.010725750587880611,0.009852711111307144
9,0.010321310721337795,0.009241831488907337
10,0.009790941141545773,0.00822334922850132
11,0.009305321611464024,0.00770988967269659
12,0.008839864283800125,0.007368076592683792
13,0.008404803462326527,0.0067834872752428055
14,0.00800247397273779,0.006320786662399769
15,0.007594902999699116,0.005969606339931488
16,0.007244866341352463,0.005643592216074467
17,0.006944083608686924,0.005368007346987724
18,0.00666059460490942,0.005172304809093475
19,0.0063835326582193375,0.0049813976511359215
20,0.0061609200201928616,0.00486264331266284
21,0.0059768566861748695,0.004639660008251667
22,0.00561326602473855,0.004607720300555229
23,0.005416766740381718,0.004359112121164799
24,0.005213696975260973,0.004153306130319834
25,0.005009962245821953,0.004130055662244558
26,0.004645689390599728,0.003854737849906087
27,0.004396327771246433,0.0036949333734810352
28,0.004122933838516474,0.0035782463382929564
29,0.00380343827418983,0.0033056209795176983
30,0.0035549975000321865,0.003174116602167487
31,0.003259305376559496,0.0029892483726143837
32,0.003005107631906867,0.0029917191714048386
33,0.0028665384743362665,0.0025824252516031265
34,0.002446430502459407,0.002635450102388859
35,0.0022602826356887817,0.00237748259678483
36,0.002210345584899187,0.0022761437576264143
37,0.001892699976451695,0.0021015284582972527
38,0.0017322648782283068,0.001940560294315219
39,0.0015436672838404775,0.0017841022927314043
40,0.0015088816871866584,0.0017375978641211987
41,0.0015357864322140813,0.0015906633343547583
42,0.0016096006147563457,0.001890611369162798
43,0.0014199400320649147,0.0017726661171764135
44,0.0013873896095901728,0.0013906614622101188
45,0.001104275812394917,0.0013373822439461946
46,0.0010374670382589102,0.0012768697924911976
47,0.001024977769702673,0.0017208622302860022
48,0.0012157333549112082,0.0013406651560217142
49,0.0009672639425843954,0.0011534093646332622
50,0.0008903720299713314,0.0011181801091879606
51,0.0008651408716104925,0.0011329571716487408
52,0.0008561916765756905,0.0010653153294697404
53,0.0008170416112989187,0.0010777695570141077
54,0.0008229860686697066,0.0010212643537670374
55,0.0007644736906513572,0.0010147050488740206
56,0.0007451488636434078,0.0009953780099749565
57,0.000729645078536123,0.00098170037381351
58,0.0007304509053938091,0.0011987094767391682
59,0.0007773494580760598,0.0008958803955465555
60,0.0006935982964932919,0.0008866011048667133
61,0.0007409120444208384,0.0008697548764757812
62,0.0006658511701971292,0.0008470179163850844
63,0.0006703583640046418,0.0008273505372926593
64,0.0006609901320189238,0.0008612338569946587
65,0.0007082541706040502,0.0009140038746409118
66,0.0007411575061269104,0.0009913688991218805
67,0.0007049787673167884,0.0010448818793520331
68,0.0006062212050892413,0.000772170489653945
69,0.0005750715499743819,0.0007275532698258758
70,0.0005914910580031574,0.0007394221611320972
71,0.0005562289152294397,0.0007273847586475313
72,0.000546244322322309,0.0007601477554999292
73,0.0005560278659686446,0.000820776098407805
74,0.000523539143614471,0.0007888995460234582
75,0.0005413092439994216,0.0007712368969805539
76,0.0006176930037327111,0.0006874507525935769
77,0.0006009505596011877,0.000670546549372375
78,0.0005278346943669021,0.0006716112256981432
79,0.0005213288241066039,0.0006754264468327165
80,0.0004999468219466507,0.0006497910944744945
81,0.000466013269033283,0.0007180536049418151
82,0.0004679833073168993,0.0006668160203844309
83,0.00045429408783093095,0.000652354909107089
84,0.00045164659968577325,0.0006624027155339718
85,0.00044390434050001204,0.0007495429599657655
86,0.00043074871064163744,0.0005922889104112983
87,0.00042575920815579593,0.0006070031085982919
88,0.0004181227704975754,0.0006216424517333508
89,0.0004228322650305927,0.0006468158098869026
90,0.00040397632983513176,0.0005520236445590854
91,0.00040246921707876027,0.0005868528969585896
92,0.0003989144170191139,0.00057232502149418
93,0.0003924429474864155,0.0005478250095620751
94,0.00039217970333993435,0.0005470857722684741
95,0.0004120732191950083,0.0006372993811964989
96,0.0004645206208806485,0.0007209274917840958
97,0.0004335264675319195,0.0005200864397920668
98,0.0004357262223493308,0.0005402520182542503
99,0.0004346645437180996,0.0006027095369063318
