epoch,loss,val_loss
0,0.2443680465221405,0.11984304338693619
1,0.2079261988401413,0.09505950659513474
2,0.16384708881378174,0.06427466869354248
3,0.10914108157157898,0.03164474293589592
4,0.047581996768713,0.014519893564283848
5,0.018717175349593163,0.03480678051710129
6,0.021488776430487633,0.019797535613179207
7,0.016100766137242317,0.0135510778054595
8,0.015563090331852436,0.014152774587273598
9,0.013444146141409874,0.01603718474507332
10,0.012174027040600777,0.011991094797849655
11,0.010642441920936108,0.009263540618121624
12,0.008919745683670044,0.00755348289385438
13,0.007535088807344437,0.005990838166326284
14,0.006761226803064346,0.005174173973500729
15,0.0063156140968203545,0.004651169292628765
16,0.005983568262308836,0.004282512702047825
17,0.005469041410833597,0.0042562102898955345
18,0.005263010039925575,0.004091720562428236
19,0.005026090890169144,0.004072936251759529
20,0.004880255553871393,0.0039924634620547295
21,0.00473084207624197,0.003864005208015442
22,0.004680453799664974,0.0037274621427059174
23,0.00447178166359663,0.0039055414963513613
24,0.0043251835741102695,0.003576076589524746
25,0.004196234978735447,0.0036990754306316376
26,0.004053445998579264,0.0035882361698895693
27,0.003893034067004919,0.003400057554244995
28,0.003819893579930067,0.003280085511505604
29,0.0037233885377645493,0.003148090559989214
30,0.00362425041384995,0.003516138531267643
31,0.003354358021169901,0.002945070853456855
32,0.003289981512352824,0.0028617854695767164
33,0.0031220936216413975,0.002924974076449871
34,0.0030112203676253557,0.0030604656785726547
35,0.0028784519527107477,0.002511411439627409
36,0.002597381127998233,0.0024329391308128834
37,0.002416104543954134,0.0025100582279264927
38,0.0023946387227624655,0.003268600907176733
39,0.0024511211086064577,0.0021466435864567757
40,0.0022036395967006683,0.0020877085626125336
41,0.0019899734761565924,0.0025562052614986897
42,0.0016065312083810568,0.0018263624515384436
43,0.001571423141285777,0.0019352816743776202
44,0.001409374293871224,0.002208881778642535
45,0.001383138820528984,0.0018074929248541594
46,0.001207049936056137,0.0015248325653374195
47,0.0011475187493488193,0.00152399146463722
48,0.0009281006641685963,0.0015276761259883642
49,0.000863133929669857,0.0015065883053466678
50,0.0008180843433365226,0.0013843218330293894
51,0.0007605131831951439,0.0012352532939985394
52,0.0006715515628457069,0.0012522112810984254
53,0.0006388862384483218,0.0011826823465526104
54,0.0005592652596533298,0.0013118520146235824
55,0.0005304990336298943,0.0012526402715593576
56,0.0004901770153082907,0.0011238447623327374
57,0.00045623339246958494,0.00130223180167377
58,0.00048171926755458117,0.0013308433117344975
59,0.00042670543189160526,0.0011280281469225883
60,0.00036607717629522085,0.0009263004176318645
61,0.0003742523258551955,0.0009008515044115484
62,0.00034410125226713717,0.0009254194446839392
63,0.00032494886545464396,0.0008455620845779777
64,0.0003184122033417225,0.0007569139706902206
65,0.00031368632335215807,0.0007150283199734986
66,0.0003083416086155921,0.0007410106481984258
67,0.0002959126722998917,0.0007761679007671773
68,0.00029786507366225123,0.0007180738030001521
69,0.00028416988789103925,0.0006870601209811866
70,0.0002852383768185973,0.0006852399674244225
71,0.0002983080630656332,0.0007394491694867611
72,0.00029315106803551316,0.0007230706396512687
73,0.00027079653227701783,0.0006777329253964126
74,0.0002646313514560461,0.0006857240805402398
75,0.00025358202401548624,0.0006679451325908303
76,0.0002523311413824558,0.0006704975967295468
77,0.00024340892559848726,0.00064701191149652
78,0.00026344749494455755,0.0006665602559223771
79,0.00032999826362356544,0.0006607804680243134
80,0.0003044579061679542,0.0006267730495892465
81,0.00023467674327548593,0.0006151855923235416
82,0.0002298385079484433,0.0006276468047872186
83,0.00022830504167359322,0.0006149096880108118
84,0.000235871528275311,0.0006331796757876873
85,0.00023426191182807088,0.0006328918389044702
86,0.0002612808020785451,0.0006081773899495602
87,0.00024916912661865354,0.0006020296132192016
88,0.0002287236275151372,0.0006058217259123921
89,0.00022258750686887652,0.0006010765209794044
90,0.0002483324788045138,0.0006505295168608427
91,0.00025148995337076485,0.0005945016746409237
92,0.00022698764223605394,0.0005992937367409468
93,0.0002558052947279066,0.0005920669063925743
94,0.00021249738347250968,0.0005944846197962761
95,0.0002221824979642406,0.0006596522289328277
96,0.00024215492885559797,0.0006173196015879512
97,0.0002132548688678071,0.0005862886318936944
98,0.00020310981199145317,0.0005888654850423336
99,0.0002115109673468396,0.0005882998812012374
